Nom Groupe,Vendeur,Domaine,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Entreprise_142,MOREL TAYLOR,21 MOBILE,41757,75900,34884,116425,112482,104554,2418
Entreprise_142,MOREL TAYLOR,21 MOBILE,1951,4485,13692,2540,104239,20847,22868
Entreprise_142,MOREL TAYLOR,21 MOBILE,190083,129962,198617,96217,161478,173096,180439
Entreprise_142,MOREL TAYLOR,21 MOBILE,21603,66003,14903,153716,179876,116151,9210
Entreprise_142,MOREL TAYLOR,21 MOBILE,143838,108631,40284,69565,107451,175880,184281
Entreprise_142,MOREL TAYLOR,21 MOBILE,44883,132871,155716,77232,73060,196959,75833
Entreprise_142,MOREL TAYLOR,21 MOBILE,121191,88188,98416,22027,180162,105945,49348
Entreprise_142,MOREL TAYLOR,21 MOBILE,180427,5072,63265,91347,103973,119117,107792
Entreprise_142,MOREL TAYLOR,21 MOBILE,156353,124672,199184,86973,43546,74348,78532
Entreprise_142,MOREL TAYLOR,21 MOBILE,10561,137912,-398,167930,159824,82914,91772
Entreprise_142,MOREL TAYLOR,21 MOBILE,199665,191859,190821,36762,37207,76911,168996
Entreprise_142,MOREL TAYLOR,21 MOBILE,147019,20771,191182,50013,86633,143671,110478
Entreprise_142,MOREL TAYLOR,21 MOBILE,80219,125767,163385,105274,7867,111281,145096
Entreprise_142,MOREL TAYLOR,21 MOBILE,54807,44497,152067,16852,113113,85013,67115
Entreprise_142,MOREL TAYLOR,42 DATA IA,37391,50180,102183,20482,69990,71215,82722
Entreprise_142,MOREL TAYLOR,12 VOICE,158837,25009,37345,152006,142228,170690,180565
Entreprise_142,MOREL TAYLOR,21 MOBILE,193277,158741,-736,185359,62308,140544,171832
Entreprise_142,MOREL TAYLOR,21 MOBILE,113003,27296,188320,143665,166266,134146,128038
Entreprise_142,MOREL TAYLOR,12 VOICE,157955,9826,120296,-627,27869,59372,141830
Entreprise_142,MOREL TAYLOR,12 VOICE,29843,157580,129612,88933,141299,24223,155763
Entreprise_142,MOREL TAYLOR,12 VOICE,160435,117126,176230,152251,33756,10594,68405
Entreprise_142,MOREL TAYLOR,12 VOICE,111982,106928,5236,105695,76384,134352,25959
Entreprise_142,MOREL TAYLOR,12 VOICE,40566,36349,138895,102701,57717,37227,88469
Entreprise_142,MOREL TAYLOR,12 VOICE,98416,80825,36014,169216,193531,123120,19515
Entreprise_142,MOREL TAYLOR,12 VOICE,147010,29357,17246,81300,125923,160660,176440
Entreprise_142,MOREL TAYLOR,13 TEL & COLLABORATION,86969,92329,101435,168346,64918,42583,62026
Entreprise_142,MOREL TAYLOR,14 CONTACT CENTERS,172098,192391,89635,102209,96379,197476,29510
Entreprise_142,MOREL TAYLOR,21 MOBILE,9022,11842,149554,76824,86011,169630,46347
Entreprise_142,MOREL TAYLOR,21 MOBILE,2715,170030,94202,33459,83238,33821,131732
Entreprise_142,MOREL TAYLOR,21 MOBILE,12855,60142,110887,198688,41303,127640,35379
Entreprise_142,MOREL TAYLOR,21 MOBILE,54486,133365,56125,179894,172874,21891,41385
Entreprise_142,MOREL TAYLOR,21 MOBILE,168592,90016,4037,52764,14688,119737,170304
Entreprise_142,MOREL TAYLOR,21 MOBILE,14588,8927,141312,44613,78293,150924,34533
Entreprise_142,MOREL TAYLOR,21 MOBILE,75129,5536,71994,35461,190382,110870,93115
Entreprise_142,MOREL TAYLOR,21 MOBILE,158865,34412,81458,91427,28113,92248,46062
Entreprise_142,MOREL TAYLOR,21 MOBILE,35644,166792,98181,32092,180231,53201,1218
Entreprise_142,MOREL TAYLOR,21 MOBILE,177586,115746,21664,29396,58410,103895,43940
Entreprise_142,MOREL TAYLOR,21 MOBILE,133256,114570,91712,181243,168317,140388,-502
Entreprise_142,MOREL TAYLOR,21 MOBILE,83739,56418,116067,64192,106600,76646,8698
Entreprise_142,MOREL TAYLOR,21 MOBILE,87764,13453,35284,188682,537,187679,172679
Entreprise_142,MOREL TAYLOR,21 MOBILE,27183,156045,189241,105791,71999,113333,137102
Entreprise_142,MOREL TAYLOR,21 MOBILE,155534,33311,52569,139049,110091,6418,153087
Entreprise_142,MOREL TAYLOR,21 MOBILE,33272,14804,188909,9166,171487,110751,188551
Entreprise_142,MOREL TAYLOR,21 MOBILE,34146,192225,197997,185529,158016,161815,82652
Entreprise_142,MOREL TAYLOR,21 MOBILE,10911,83226,163184,124612,124875,20274,33047
Entreprise_142,MOREL TAYLOR,21 MOBILE,164222,196849,41069,117046,178289,42672,162305
Entreprise_142,MOREL TAYLOR,21 MOBILE,119855,-37,121288,107132,72401,55552,142432
Entreprise_142,MOREL TAYLOR,21 MOBILE,20495,46627,24754,132766,182,31399,197878
Entreprise_142,MOREL TAYLOR,21 MOBILE,23915,16644,148102,44532,188157,28106,105041
Entreprise_142,MOREL TAYLOR,21 MOBILE,129346,24631,106619,11514,150033,158903,8152
Entreprise_142,MOREL TAYLOR,21 MOBILE,161359,136284,102069,197181,4009,90972,131105
Entreprise_142,MOREL TAYLOR,21 MOBILE,38371,127783,74820,105747,146737,112306,125805
Entreprise_142,MOREL TAYLOR,12 VOICE,198598,90209,102479,33916,156455,150036,59803
Entreprise_142,MOREL TAYLOR,12 VOICE,174235,47449,70033,84668,144189,105042,176084
Entreprise_142,MOREL TAYLOR,12 VOICE,42954,69600,183820,73728,63051,7022,110507
Entreprise_142,MOREL TAYLOR,12 VOICE,125527,83479,174212,165539,151756,18566,100395
Entreprise_142,MOREL TAYLOR,12 VOICE,120442,41518,49834,112987,104568,133798,4926
Entreprise_142,MOREL TAYLOR,12 VOICE,133701,116201,23802,97322,149278,115115,146464
Entreprise_142,MOREL TAYLOR,12 VOICE,100469,25112,77500,63423,189643,122217,85767
Entreprise_142,MOREL TAYLOR,12 VOICE,66709,115366,183584,111181,14414,188383,100470
Entreprise_142,MOREL TAYLOR,12 VOICE,63707,74804,8234,81855,97958,117606,40284
Entreprise_142,MOREL TAYLOR,21 MOBILE,178032,91162,67719,73493,197366,198964,139007
Entreprise_142,MOREL TAYLOR,21 MOBILE,99562,182253,147049,126476,79348,95471,38953
Entreprise_142,MOREL TAYLOR,21 MOBILE,39115,193547,177870,171589,157063,54892,137033
Entreprise_142,MOREL TAYLOR,21 MOBILE,-468,102406,34053,127055,193168,181166,7420
Entreprise_142,MOREL TAYLOR,11 CONNECTIVITY,24363,188925,32437,196050,25511,193822,85747
Entreprise_142,MOREL TAYLOR,12 VOICE,32013,102015,79739,148711,116813,14499,12512
Entreprise_142,MOREL TAYLOR,12 VOICE,29879,33543,52259,143394,183019,184359,9129
Entreprise_142,MOREL TAYLOR,12 VOICE,174110,20058,153355,17365,28456,195753,62822
Entreprise_142,MOREL TAYLOR,12 VOICE,184702,112896,31270,118351,65320,98823,180265
Entreprise_142,MOREL TAYLOR,12 VOICE,95817,-929,112309,147662,163995,57805,165010
Entreprise_142,MOREL TAYLOR,12 VOICE,157277,35861,76356,63091,157011,98752,41152
Entreprise_142,MOREL TAYLOR,12 VOICE,21436,187392,49200,144314,174103,49303,183054
Entreprise_142,MOREL TAYLOR,12 VOICE,30480,117499,6366,111302,179336,29961,171590
Entreprise_142,MOREL TAYLOR,12 VOICE,54748,17572,187118,176012,68931,785,145027
Entreprise_142,MOREL TAYLOR,12 VOICE,46838,98994,96598,148409,33574,8772,45641
Entreprise_142,MOREL TAYLOR,12 VOICE,151474,192844,156242,90833,159579,44902,69065
Entreprise_142,MOREL TAYLOR,12 VOICE,79294,127617,10291,138080,37896,43388,148844
Entreprise_142,MOREL TAYLOR,12 VOICE,185875,72459,101218,28083,113268,63279,90467
Entreprise_142,MOREL TAYLOR,12 VOICE,54444,140772,144925,45667,46064,-60,140275
Entreprise_142,MOREL TAYLOR,12 VOICE,35891,109399,74002,129342,79554,188768,150093
Entreprise_142,MOREL TAYLOR,12 VOICE,133121,118869,22825,88018,167748,29259,104824
Entreprise_142,MOREL TAYLOR,12 VOICE,68604,59375,84320,73161,59080,115038,39778
Entreprise_142,MOREL TAYLOR,12 VOICE,30364,186690,79316,141363,169169,64850,164392
Entreprise_142,MOREL TAYLOR,12 VOICE,45756,122494,60513,62222,116038,47865,37086
Entreprise_142,MOREL TAYLOR,12 VOICE,168015,28956,142110,39650,109117,38850,70457
Entreprise_142,MOREL TAYLOR,12 VOICE,136413,88835,103492,169647,135086,164173,105466
Entreprise_142,MOREL TAYLOR,12 VOICE,49686,84580,181311,179380,191253,155895,27278
Entreprise_142,MOREL TAYLOR,21 MOBILE,170875,71708,81764,27199,170822,62452,68539
Entreprise_142,MOREL TAYLOR,21 MOBILE,75955,5982,160316,60389,9057,137135,177866
Entreprise_142,MOREL TAYLOR,21 MOBILE,114324,76889,46072,177499,80604,48146,52190
Entreprise_142,MOREL TAYLOR,21 MOBILE,157535,123765,163050,138208,9439,17179,153465
Entreprise_142,MOREL TAYLOR,21 MOBILE,121356,193069,96260,101401,184531,191187,149238
Entreprise_142,MOREL TAYLOR,21 MOBILE,5845,46160,170921,110098,114979,186356,105186
Entreprise_142,MOREL TAYLOR,21 MOBILE,101031,76075,60534,196048,163420,193711,80692
Entreprise_142,MOREL TAYLOR,21 MOBILE,645,169257,71868,189037,74367,33500,108144
Entreprise_142,MOREL TAYLOR,21 MOBILE,174879,151692,157718,19904,183189,102534,151495
Entreprise_142,MOREL TAYLOR,21 MOBILE,7148,1152,108023,130787,43833,876,34856
Entreprise_142,MOREL TAYLOR,21 MOBILE,74071,18995,92048,149879,32103,144543,119111
Entreprise_142,MOREL TAYLOR,21 MOBILE,25437,170468,70368,17780,140779,23414,96582
Entreprise_142,MOREL TAYLOR,12 VOICE,183695,107438,126073,79449,24947,41607,40014
Entreprise_142,MOREL TAYLOR,12 VOICE,162445,28711,51544,150292,48661,121382,44161
Entreprise_142,MOREL TAYLOR,21 MOBILE,138362,177286,102915,11224,82563,195808,142141
Entreprise_142,MOREL TAYLOR,21 MOBILE,56970,18442,41612,178608,176762,113287,24048
Entreprise_142,MOREL TAYLOR,12 VOICE,146390,155312,53858,190824,39470,72662,114567
Entreprise_142,MOREL TAYLOR,12 VOICE,111920,118443,74973,61738,12963,51025,172706
Entreprise_142,MOREL TAYLOR,12 VOICE,2358,192374,33712,135505,42036,19019,162513
Entreprise_142,MOREL TAYLOR,12 VOICE,197409,33505,159417,136245,104907,88267,156676
Entreprise_142,MOREL TAYLOR,12 VOICE,135149,128740,190960,137675,48902,19319,167229
Entreprise_142,MOREL TAYLOR,12 VOICE,198152,198670,139048,74298,178660,141508,140407
Entreprise_142,MOREL TAYLOR,12 VOICE,14042,136915,14791,124401,82857,108059,105217
Entreprise_142,MOREL TAYLOR,12 VOICE,178734,69355,168508,93508,17349,169625,138326
Entreprise_142,MOREL TAYLOR,12 VOICE,84772,45773,183427,50284,130906,53083,126495
Entreprise_142,MOREL TAYLOR,12 VOICE,124647,31725,49736,178371,45740,183164,9553
Entreprise_142,MOREL TAYLOR,12 VOICE,50976,23984,93273,7612,68577,159457,135819
Entreprise_142,MOREL TAYLOR,12 VOICE,163463,60069,29450,55776,135288,53707,175616
Entreprise_142,MOREL TAYLOR,12 VOICE,7396,131805,193043,25116,176298,20374,164012
Entreprise_142,MOREL TAYLOR,12 VOICE,44456,164418,68074,31336,190808,169646,126762
Entreprise_142,MOREL TAYLOR,12 VOICE,13428,96972,98191,138436,161843,114084,96467
Entreprise_142,MOREL TAYLOR,12 VOICE,148555,63791,161959,150228,69377,108921,11632
Entreprise_142,MOREL TAYLOR,12 VOICE,3491,133085,178983,98631,95509,97935,160399
Entreprise_142,MOREL TAYLOR,12 VOICE,141235,106844,120150,169411,191237,185318,79048
Entreprise_142,MOREL TAYLOR,12 VOICE,180672,150913,190040,40858,153405,96272,42010
Entreprise_142,MOREL TAYLOR,12 VOICE,166040,80770,113648,145449,24381,110060,103064
Entreprise_142,MOREL TAYLOR,12 VOICE,195604,154452,155330,170128,52057,159836,72510
Entreprise_142,MOREL TAYLOR,12 VOICE,89633,54980,114568,-82,82594,119368,52270
Entreprise_142,MOREL TAYLOR,12 VOICE,82473,196207,65626,146829,160232,184447,58823
Entreprise_142,MOREL TAYLOR,21 MOBILE,84843,127285,34649,158095,182458,157571,59781
Entreprise_142,MOREL TAYLOR,21 MOBILE,45341,22991,187139,78051,61078,147728,193526
Entreprise_142,MOREL TAYLOR,21 MOBILE,58011,171273,2993,61647,166432,102942,168092
Entreprise_142,MOREL TAYLOR,21 MOBILE,177142,13472,65132,138297,70169,26686,66894
Entreprise_142,MOREL TAYLOR,21 MOBILE,173948,100074,54734,40867,14074,79769,65338
Entreprise_142,MOREL TAYLOR,21 MOBILE,94480,188125,170112,141958,88589,91068,112125
Entreprise_142,MOREL TAYLOR,21 MOBILE,94590,150618,129757,196006,89494,17549,27482
Entreprise_142,MOREL TAYLOR,21 MOBILE,150913,162774,103414,959,172396,86830,46799
Entreprise_142,MOREL TAYLOR,21 MOBILE,25657,31007,37034,143370,74316,199419,125825
Entreprise_142,MOREL TAYLOR,21 MOBILE,129500,76893,111926,144978,178454,169257,86123
Entreprise_142,MOREL TAYLOR,21 MOBILE,24164,68960,168263,79884,144510,46246,182794
Entreprise_142,MOREL TAYLOR,21 MOBILE,50640,54710,185667,99293,4886,45391,110978
Entreprise_142,MOREL TAYLOR,21 MOBILE,154061,162645,26858,125438,9661,37696,28396
Entreprise_142,MOREL TAYLOR,12 VOICE,138178,89278,149620,53656,180751,3686,199875
Entreprise_142,MOREL TAYLOR,12 VOICE,102803,26858,145034,77946,160723,121275,20167
Entreprise_142,MOREL TAYLOR,12 VOICE,172375,91961,179748,31431,75786,55772,104606
Entreprise_142,MOREL TAYLOR,12 VOICE,163351,34191,32650,90330,142606,126523,33038
Entreprise_142,MOREL TAYLOR,12 VOICE,21497,96591,12597,158259,94379,41656,133739
Entreprise_142,MOREL TAYLOR,12 VOICE,115444,162957,63878,107985,176756,141306,3269
Entreprise_142,MOREL TAYLOR,12 VOICE,187330,84146,51993,109640,169379,44561,44306
Entreprise_142,MOREL TAYLOR,12 VOICE,138364,60865,139552,179812,39002,39866,87836
Entreprise_142,MOREL TAYLOR,12 VOICE,112050,100873,141129,23702,136848,17547,155654
Entreprise_142,MOREL TAYLOR,12 VOICE,19394,107096,55698,40558,191933,185597,75302
Entreprise_142,MOREL TAYLOR,11 CONNECTIVITY,38525,13518,132112,23058,41149,26587,77904
Entreprise_142,MOREL TAYLOR,21 MOBILE,13500,54811,131073,26396,76654,198624,105538
Entreprise_142,MOREL TAYLOR,21 MOBILE,68483,30776,33904,42923,49107,20007,134776
Entreprise_142,MOREL TAYLOR,21 MOBILE,72855,17946,177429,99070,53005,129822,24934
Entreprise_142,MOREL TAYLOR,21 MOBILE,124484,192002,61382,173895,140618,153334,34182
Entreprise_142,MOREL TAYLOR,21 MOBILE,76868,152768,175840,40115,159466,33106,168336
Entreprise_142,MOREL TAYLOR,21 MOBILE,37556,26926,183956,149718,59992,745,118340
Entreprise_142,MOREL TAYLOR,21 MOBILE,107902,40823,113473,96665,-572,73912,81371
Entreprise_142,MOREL TAYLOR,51 OCD,117931,97536,22489,164086,2306,158621,147701
Entreprise_142,MOREL TAYLOR,51 OCD,130999,28808,92496,167308,7668,3791,170217
Entreprise_142,MOREL TAYLOR,12 VOICE,7160,168603,158999,153377,155372,53374,125169
Entreprise_142,MOREL TAYLOR,21 MOBILE,135635,70554,168659,87647,38093,106570,37803
Entreprise_142,MOREL TAYLOR,21 MOBILE,132966,9032,177245,-959,76839,189854,62837
Entreprise_142,MOREL TAYLOR,21 MOBILE,6480,45456,10766,61120,17448,33868,179938
Entreprise_142,MOREL TAYLOR,21 MOBILE,144326,58667,195877,84757,165441,19225,167062
Entreprise_142,MOREL TAYLOR,21 MOBILE,152054,113467,32520,108439,88428,9116,90872
Entreprise_142,MOREL TAYLOR,21 MOBILE,176350,173733,13831,159859,163256,198946,195845
Entreprise_142,MOREL TAYLOR,21 MOBILE,139801,113762,46578,131156,133276,79395,93684
Entreprise_142,MOREL TAYLOR,21 MOBILE,115393,164893,6886,164117,24597,162098,9996
Entreprise_142,MOREL TAYLOR,21 MOBILE,114404,95677,141492,96163,139495,103579,162098
Entreprise_142,MOREL TAYLOR,21 MOBILE,188780,124255,175362,135370,92060,128305,78278
Entreprise_142,MOREL TAYLOR,21 MOBILE,140559,152539,157843,120,189033,34894,162012
Entreprise_142,MOREL TAYLOR,21 MOBILE,33659,30571,149932,99600,115952,183647,32055
Entreprise_142,MOREL TAYLOR,21 MOBILE,91723,95283,80125,36816,159519,99525,183622
Entreprise_142,MOREL TAYLOR,21 MOBILE,33858,96914,44803,161566,69150,95567,82063
Entreprise_142,MOREL TAYLOR,21 MOBILE,85433,141975,71968,124203,135971,80950,195294
Entreprise_142,MOREL TAYLOR,21 MOBILE,188659,34045,14171,64912,88797,80634,48262
Entreprise_142,MOREL TAYLOR,21 MOBILE,132946,102649,179541,187318,192791,70426,29249
Entreprise_142,MOREL TAYLOR,21 MOBILE,71185,156590,45171,169445,99748,112195,100692
Entreprise_142,MOREL TAYLOR,21 MOBILE,34897,30146,142049,102234,94775,181000,132533
Entreprise_142,MOREL TAYLOR,21 MOBILE,191182,79626,141163,52005,80286,55192,139368
Entreprise_142,MOREL TAYLOR,21 MOBILE,68149,125052,81500,4483,87966,52247,97141
Entreprise_142,MOREL TAYLOR,21 MOBILE,88060,198506,32645,161733,69870,101120,62854
Entreprise_142,MOREL TAYLOR,21 MOBILE,25795,123781,70357,74932,177021,33185,184097
Entreprise_142,MOREL TAYLOR,21 MOBILE,59482,91827,195328,177490,91547,23688,100687
Entreprise_142,MOREL TAYLOR,21 MOBILE,134161,86606,152215,93552,66191,132690,1277
Entreprise_142,MOREL TAYLOR,21 MOBILE,145915,148982,179629,120079,74076,56008,116876
Entreprise_142,MOREL TAYLOR,21 MOBILE,76462,86919,74181,57178,152218,154568,147819
Entreprise_142,MOREL TAYLOR,21 MOBILE,107296,103339,97684,126380,145354,137996,147046
Entreprise_142,MOREL TAYLOR,21 MOBILE,130711,12520,1509,51707,126595,95764,7593
Entreprise_142,MOREL TAYLOR,21 MOBILE,-421,15985,105126,102811,29694,76085,164754
Entreprise_142,MOREL TAYLOR,21 MOBILE,48923,35661,43455,184924,83534,150324,199100
Entreprise_142,MOREL TAYLOR,21 MOBILE,15004,163861,25167,85824,186008,41431,189358
Entreprise_142,MOREL TAYLOR,42 DATA IA,109819,27639,85694,138794,135858,18111,145121
Entreprise_142,MOREL TAYLOR,42 DATA IA,64471,92362,186640,75896,50083,154428,102336
Entreprise_142,MOREL TAYLOR,12 VOICE,51941,8621,125794,181741,22120,64123,192309
Entreprise_142,MOREL TAYLOR,12 VOICE,147700,3633,90133,180399,155750,17350,2801
Entreprise_142,MOREL TAYLOR,12 VOICE,16814,27394,11494,69601,161359,8158,159992
Entreprise_142,MOREL TAYLOR,12 VOICE,108628,93659,132795,136156,140611,93554,36707
Entreprise_142,MOREL TAYLOR,12 VOICE,112587,59346,-598,195222,143901,50038,192445
Entreprise_142,MOREL TAYLOR,12 VOICE,8068,7117,73239,144394,182246,178010,158902
Entreprise_142,MOREL TAYLOR,12 VOICE,137375,195233,182336,23520,81359,9528,38950
Entreprise_142,MOREL TAYLOR,12 VOICE,135328,118421,166520,94851,11991,194055,16986
Entreprise_142,MOREL TAYLOR,12 VOICE,166985,195684,108771,85941,112771,89650,162539
Entreprise_142,MOREL TAYLOR,12 VOICE,188502,85153,77433,129900,172655,137001,50396
Entreprise_142,MOREL TAYLOR,12 VOICE,8789,7284,112459,116822,43693,47794,85592
Entreprise_142,MOREL TAYLOR,12 VOICE,109523,192224,16986,39568,161185,73722,91895
Entreprise_142,MOREL TAYLOR,12 VOICE,173470,59158,64049,91095,107220,100514,197896
Entreprise_142,MOREL TAYLOR,12 VOICE,60637,152218,153417,60364,184504,142291,109985
Entreprise_142,MOREL TAYLOR,81 AUTRES,37362,171135,107498,5724,29270,122139,95553
Entreprise_142,MOREL TAYLOR,12 VOICE,187188,180467,3559,175378,30488,24986,193835
Entreprise_142,MOREL TAYLOR,12 VOICE,193418,197114,134130,52813,10990,148381,7548
Entreprise_142,MOREL TAYLOR,12 VOICE,45220,38477,193322,115546,4728,110038,58560
Entreprise_142,MOREL TAYLOR,12 VOICE,35478,103041,105977,48587,163550,78292,38271
Entreprise_142,MOREL TAYLOR,12 VOICE,147722,75574,136315,143939,14542,154976,174709
Entreprise_142,MOREL TAYLOR,12 VOICE,45055,123778,64286,148986,198363,140003,26735
Entreprise_142,MOREL TAYLOR,12 VOICE,2285,138997,141846,76604,133297,85370,1603
Entreprise_142,MOREL TAYLOR,12 VOICE,41471,28846,196001,198864,128793,88816,63345
Entreprise_142,MOREL TAYLOR,12 VOICE,100896,196456,124568,98897,16633,197030,170784
Entreprise_142,MOREL TAYLOR,12 VOICE,139116,74071,178930,16327,157947,41291,134411
Entreprise_142,MOREL TAYLOR,12 VOICE,82989,18298,157199,148800,93422,43952,9013
Entreprise_142,MOREL TAYLOR,12 VOICE,809,37130,13080,85675,193849,140482,106638
Entreprise_142,MOREL TAYLOR,12 VOICE,107792,36983,94159,105204,148758,180929,106670
Entreprise_142,MOREL TAYLOR,12 VOICE,183264,186406,113128,44463,163191,68771,136653
Entreprise_142,MOREL TAYLOR,12 VOICE,190378,134883,198758,11244,138855,102590,194388
Entreprise_142,MOREL TAYLOR,12 VOICE,175772,118001,72597,138091,110320,78652,186073
Entreprise_142,MOREL TAYLOR,13 TEL & COLLABORATION,176552,43326,21244,-844,139880,182254,31845
Entreprise_142,MOREL TAYLOR,21 MOBILE,32573,63188,165019,99394,139444,4039,171725
Entreprise_142,MOREL TAYLOR,21 MOBILE,146853,106257,187976,11210,2636,27689,108536
Entreprise_142,MOREL TAYLOR,21 MOBILE,62814,197713,50464,51515,179805,97105,186848
Entreprise_142,MOREL TAYLOR,21 MOBILE,154131,122618,141954,73968,164444,172698,195148
Entreprise_142,MOREL TAYLOR,21 MOBILE,132014,11288,9358,115190,118766,139012,10112
Entreprise_142,MOREL TAYLOR,21 MOBILE,185760,141828,43739,81994,4091,168428,197515
Entreprise_142,MOREL TAYLOR,21 MOBILE,115722,102063,57388,53068,9111,94872,36527
Entreprise_142,MOREL TAYLOR,21 MOBILE,53337,12092,187760,6198,187204,13175,160754
Entreprise_142,MOREL TAYLOR,21 MOBILE,14489,17007,19821,15124,21229,142152,183814
Entreprise_142,MOREL TAYLOR,21 MOBILE,92267,152812,2249,178953,33772,157217,116022
Entreprise_142,MOREL TAYLOR,21 MOBILE,151843,69091,186564,61337,55821,17294,163134
Entreprise_142,MOREL TAYLOR,21 MOBILE,102142,142458,116520,35011,24998,192443,172522
Entreprise_142,MOREL TAYLOR,21 MOBILE,97643,48145,172554,116309,148211,34381,9004
Entreprise_142,MOREL TAYLOR,21 MOBILE,48430,158496,198205,156668,106089,194158,139764
Entreprise_142,MOREL TAYLOR,12 VOICE,69120,63842,128021,107543,169611,21655,8045
Entreprise_142,MOREL TAYLOR,12 VOICE,177968,140840,101881,176564,77180,16244,53680
Entreprise_142,MOREL TAYLOR,21 MOBILE,193215,52478,3268,27466,171736,191509,136861
Entreprise_142,MOREL TAYLOR,21 MOBILE,143158,181830,113795,1693,59186,165778,157550
Entreprise_142,MOREL TAYLOR,21 MOBILE,43083,82371,116205,137768,58590,72756,91919
Entreprise_142,MOREL TAYLOR,21 MOBILE,77083,56226,134246,66875,130138,122288,108591
Entreprise_142,MOREL TAYLOR,12 VOICE,121230,122514,153386,125657,107371,159721,115400
Entreprise_142,MOREL TAYLOR,12 VOICE,9823,77752,138641,49238,3214,24023,70096
Entreprise_142,MOREL TAYLOR,12 VOICE,145205,105892,144713,158943,98384,104925,11268
Entreprise_142,MOREL TAYLOR,12 VOICE,29866,77808,179881,160997,3942,35711,66230
Entreprise_142,MOREL TAYLOR,11 CONNECTIVITY,159478,125119,105923,164665,96368,195173,15953
Entreprise_142,MOREL TAYLOR,12 VOICE,40997,103522,110014,193684,104715,154995,97508
Entreprise_142,MOREL TAYLOR,12 VOICE,98640,127519,125270,35205,129458,58001,76580
Entreprise_142,MOREL TAYLOR,12 VOICE,73952,153821,120015,184339,53499,4272,174633
Entreprise_142,MOREL TAYLOR,12 VOICE,174789,153244,18558,71813,22670,180467,167965
Entreprise_142,MOREL TAYLOR,12 VOICE,154147,58878,29108,190204,12205,101012,86238
Entreprise_142,MOREL TAYLOR,12 VOICE,22401,101424,84930,1818,42465,517,41068
Entreprise_142,MOREL TAYLOR,12 VOICE,119956,157664,167507,180081,128949,170679,149212
Entreprise_142,MOREL TAYLOR,12 VOICE,142370,39893,53838,76975,165804,89470,18974
Entreprise_142,MOREL TAYLOR,21 MOBILE,152535,107991,134854,61176,49488,145638,16266
Entreprise_142,MOREL TAYLOR,21 MOBILE,412,170546,120689,138748,60727,52193,133741
Entreprise_142,MOREL TAYLOR,21 MOBILE,141652,21549,51718,50930,89365,41064,66735
Entreprise_142,MOREL TAYLOR,21 MOBILE,155174,88807,13917,155073,114812,163076,174453
Entreprise_142,MOREL TAYLOR,21 MOBILE,120934,98187,107799,109725,23828,95693,26162
Entreprise_142,MOREL TAYLOR,21 MOBILE,189392,61632,24972,21080,107754,176249,155591
Entreprise_142,MOREL TAYLOR,21 MOBILE,104850,47776,183104,21903,41670,120900,44310
Entreprise_143,BLANC SAM,12 VOICE,54794,126023,164693,113351,158443,116425,8155
Entreprise_143,BLANC SAM,12 VOICE,127479,14746,124794,10116,120623,93940,60913
Entreprise_143,BLANC SAM,12 VOICE,179946,158883,80019,195003,131818,116978,69422
Entreprise_143,BLANC SAM,12 VOICE,168356,46150,105945,151895,10600,61580,69499
Entreprise_143,BLANC SAM,12 VOICE,95394,50878,192261,76834,30306,104980,-715
Entreprise_143,BLANC SAM,21 MOBILE,179992,74943,81714,148694,101398,135617,159098
Entreprise_143,BLANC SAM,21 MOBILE,112867,39052,11143,142967,102349,153831,43714
Entreprise_143,BLANC SAM,21 MOBILE,52228,119194,11863,166165,129629,70974,91363
Entreprise_143,BLANC SAM,11 CONNECTIVITY,55907,118400,176506,195476,130957,132484,91925
Entreprise_143,BLANC SAM,11 CONNECTIVITY,141958,135872,58640,2409,55866,41848,149570
Entreprise_143,BLANC SAM,11 CONNECTIVITY,147238,23170,93050,46927,3557,24065,145232
Entreprise_143,BLANC SAM,11 CONNECTIVITY,34958,146071,44225,14173,136454,99321,47878
Entreprise_143,BLANC SAM,11 CONNECTIVITY,40812,55135,117573,52344,182458,189120,54735
Entreprise_143,BLANC SAM,11 CONNECTIVITY,198312,95322,121104,4223,40664,35598,102126
Entreprise_143,BLANC SAM,11 CONNECTIVITY,114842,153277,14507,60692,166579,3253,64322
Entreprise_143,BLANC SAM,12 VOICE,5950,12302,22234,140586,109892,168081,161387
Entreprise_143,BLANC SAM,12 VOICE,124030,190456,27617,34359,128803,160760,131040
Entreprise_143,BLANC SAM,12 VOICE,116853,114768,181970,152518,32570,48315,1135
Entreprise_143,BLANC SAM,12 VOICE,67658,167899,82611,188020,43018,36827,103319
Entreprise_143,BLANC SAM,12 VOICE,109322,172888,181893,112909,194492,125137,194354
Entreprise_143,BLANC SAM,12 VOICE,37420,29715,182147,103523,57239,111104,90235
Entreprise_143,BLANC SAM,12 VOICE,40501,181134,14166,38803,61990,50356,27602
Entreprise_143,BLANC SAM,12 VOICE,169828,105414,110890,113232,190536,194602,55251
Entreprise_143,BLANC SAM,12 VOICE,33076,158346,131509,147244,37267,37014,176062
Entreprise_143,BLANC SAM,12 VOICE,165929,91968,129055,2697,106468,90685,85786
Entreprise_143,BLANC SAM,12 VOICE,16600,1088,68772,187218,61304,90914,20183
Entreprise_143,BLANC SAM,12 VOICE,45373,137858,100646,7219,9262,144563,84494
